time,max_disp,max_vel,max_acc
31.81999999999509,0.007462374669336431,0.3440590427760285,16.307362260450578
31.82499999999509,0.0055641681676223765,0.4152235579096094,12.158443792982395
31.82999999999509,0.004437021282318932,0.46401554152301167,9.240954269927755
31.834999999995087,0.004583013872567114,0.4878309988150637,9.805274766771074
31.839999999995086,0.004621643030564991,0.4854167995950227,9.384858573774501
31.844999999995085,0.0045516936333581245,0.4569261375766102,8.26275185490672
31.849999999995084,0.00595458982452439,0.40390068392977874,12.947429603826368
31.854999999995083,0.007787317780603571,0.32919049850190907,16.936644567322123
31.859999999995082,0.009202316063190033,0.23680881453268793,20.016029020367128
31.86499999999508,0.010123619090046844,0.14558878855379132,22.022538308691296
31.86999999999508,0.010501725422504509,0.1301021806351275,22.850365466117164
31.87499999999508,0.010316219880327483,0.13870405627934562,22.454630700628783
31.87999999999508,0.009576874021020577,0.2020059900789318,20.85482387341
31.884999999995078,0.00832315822418024,0.29948032865721425,18.134911557903823
31.889999999995077,0.006622178284146227,0.38091164735640526,14.43761592177323
31.894999999995076,0.004565141262343759,0.44190316136459956,9.958989681505038
31.899999999995075,0.002262495767169512,0.4791550367051188,5.571965244032686
31.904999999995074,0.0027942812117567883,0.4906578965074405,3.329012890656167
31.909999999995073,0.0032776773499611765,0.4758021249071043,5.6016921063605425
31.91499999999507,0.004856196399263364,0.4354017870390031,10.558443040880276
31.91999999999507,0.006873806923613921,0.37164242270123715,14.94530269422669
31.92499999999507,0.008522814708827545,0.28796069138422664,18.527389832578198
31.92999999999507,0.00971485339881248,0.18885478460975785,21.11497287721017
31.934999999995068,0.010386084680834283,0.07963772819896874,22.57184968710643
31.939999999995067,0.010500577720431876,0.05427491384433627,22.819446536454155
31.944999999995066,0.010052237796728198,0.14549545712154505,21.8425313681927
31.949999999995065,0.009065174800372968,0.2493297414205552,19.691182351412234
31.954999999995064,0.0075924675739210195,0.33975314916023674,16.478180744461163
31.959999999995063,0.005713360143529213,0.411889822996502,12.37648879004552
31.96499999999506,0.0035938646602370295,0.46185858733076324,7.611016943659356
31.96999999999506,0.003051827212827811,0.48698814606034624,6.266626606347595
31.97499999999506,0.002433955289907442,0.4859423319056488,8.296421360303645
31.97999999999506,0.003637252062895898,0.45877692898010564,9.496058022154626
31.984999999995058,0.005801566552143019,0.4069488667187613,12.724195944373651
31.989999999995057,0.0076520705664039615,0.33325273898563174,16.754255148878794
31.994999999995056,0.009089361916887957,0.24166380120797853,19.881319962183277
31.999999999995055,0.01003630402168465,0.14828500642328563,21.93898423672654
32.00499999999506,0.01044215007040308,0.1492006910780005,22.816080536889242
32.00999999999506,0.01028527756759945,0.15245272017477007,22.46382293302801
32.01499999999506,0.009574376741706438,0.19638595045908966,20.900805291360115
32.019999999995065,0.008347983022122175,0.2941715373746263,18.213429474855353
32.02499999999507,0.00667236104521572,0.37607725338796993,14.54885693048277
32.02999999999507,0.004637889841393737,0.4377112281408406,10.104732970666031
32.03499999999507,0.004787621291921839,0.4757708828861105,9.709273914731613
32.039999999995075,0.004895668924425924,0.4882189339447273,8.905937474368493
32.04499999999508,0.0048819729524917374,0.4743957119821914,7.215353070760596
32.04999999999508,0.004746393170713994,0.43505484271616957,10.346967425390005
32.05499999999508,0.006754400642565351,0.3723242223844943,14.745280707280632
32.059999999995085,0.008409185500081604,0.2895897206220212,18.348519997709346
32.06499999999509,0.00961142801514434,0.19130728540308334,20.964454089866646
32.06999999999509,0.010296605760649957,0.12154497246292718,22.45293495170011
32.07499999999509,0.010428009317177063,0.13580348330899678,22.733546243298573
32.079999999995096,0.009998724050638088,0.14667521846006065,21.790184252279325
32.0849999999951,0.009032012805563863,0.24517278160243014,19.67424181778644
32.0899999999951,0.007580053463029816,0.3356109554112011,16.50102770572273
32.0949999999951,0.005721109514441428,0.40796662402416994,12.441239739465404
32.099999999995106,0.0035553136566575517,0.4583517190893991,7.712798286626673
32.10499999999511,0.0025068738250422465,0.4840613892021606,2.763688789824592
32.10999999999511,0.0027717053081316775,0.48372406312620037,2.842943876326448
32.11499999999511,0.003572916287652393,0.4573693539779177,7.835883470451063
32.119999999995116,0.00573238937178066,0.4064198796734074,12.543906251353507
32.12499999999512,0.007582484103130713,0.3336180128666292,16.576840471358395
32.12999999999512,0.00902371548677183,0.24287454058983032,19.720548439361902
32.134999999995124,0.009978534485379307,0.1390530588531691,21.808044255303486
32.139999999995126,0.010395464748418891,0.0798644796880692,22.725560740897762
32.14499999999513,0.010251888240429899,0.10921055837674722,22.42191762747739
32.14999999999513,0.009555304356456306,0.19348390403117627,20.91178416168719
32.154999999995134,0.008342963116999245,0.291452591751658,18.2756909265063
32.15999999999514,0.006679880435105269,0.3737804810059468,14.655464775209923
32.16499999999514,0.004655349984368779,0.4360316992886662,10.24502253787833
32.16999999999514,0.0038612386391356575,0.47484628568190695,7.09016655870446
32.174999999995144,0.003721309285722294,0.4881204719553343,8.821849054532082
32.17999999999515,0.0034877570725451476,0.4751184084499784,9.677480901242177
32.18499999999515,0.004716438996588311,0.4365135609198106,10.212251119972255
